record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_STRICT,24000,10,8,0,24000,24000,0,80068.431,3.336184642,299.744,0,24000,0,,,,,
RUN,STANDARD,24000,10,8,0,24000,24000,0,17447.493,0.726978892,1375.556,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,11,8,100,24000,24000,0,37829.983,1.576249271,634.417,24000,0,240,,,,,
RUN,HMAC_STRICT,24000,11,8,0,24000,24000,0,76349.042,3.181210092,314.346,0,24000,0,,,,,
RUN,STANDARD,24000,11,8,0,24000,24000,0,18726.230,0.780259567,1281.625,0,0,0,,,,,
RUN,HMAC_ONLY,24000,11,8,0,24000,24000,0,33362.043,1.390085142,719.380,24000,0,0,,,,,
RUN,HMAC_STRICT,24000,12,8,0,24000,24000,0,75705.265,3.154386058,317.019,0,24000,0,,,,,
RUN,STANDARD,24000,12,8,0,24000,24000,0,17115.263,0.713135971,1402.257,0,0,0,,,,,
RUN,HMAC_ONLY,24000,12,8,0,24000,24000,0,35807.184,1.491966000,670.257,24000,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,12,8,100,24000,24000,0,38290.018,1.595417404,626.795,24000,0,240,,,,,
RUN,STANDARD,24000,13,8,0,24000,24000,0,17118.315,0.713263125,1402.007,0,0,0,,,,,
RUN,HMAC_ONLY,24000,13,8,0,24000,24000,0,38570.060,1.607085829,622.244,24000,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,13,8,100,24000,24000,0,36007.425,1.500309375,666.529,24000,0,240,,,,,
RUN,HMAC_STRICT,24000,13,8,0,24000,24000,0,76308.553,3.179523054,314.513,0,24000,0,,,,,
RUN,HMAC_ONLY,24000,14,8,0,24000,24000,0,36440.450,1.518352075,658.609,24000,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,14,8,100,24000,24000,0,38475.573,1.603148888,623.772,24000,0,240,,,,,
RUN,HMAC_STRICT,24000,14,8,0,24000,24000,0,76065.263,3.169385958,315.519,0,24000,0,,,,,
RUN,STANDARD,24000,14,8,0,24000,24000,0,19970.799,0.832116608,1201.755,0,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,15,8,100,24000,24000,0,32793.167,1.366381963,731.860,24000,0,240,,,,,
RUN,HMAC_STRICT,24000,15,8,0,24000,24000,0,79484.007,3.311833625,301.948,0,24000,0,,,,,
RUN,STANDARD,24000,15,8,0,24000,24000,0,17752.198,0.739674929,1351.945,0,0,0,,,,,
RUN,HMAC_ONLY,24000,15,8,0,24000,24000,0,35498.252,1.479093846,676.090,24000,0,0,,,,,
RUN,HMAC_STRICT,24000,16,8,0,24000,24000,0,79905.190,3.329382896,300.356,0,24000,0,,,,,
RUN,STANDARD,24000,16,8,0,24000,24000,0,17363.489,0.723478713,1382.211,0,0,0,,,,,
RUN,HMAC_ONLY,24000,16,8,0,24000,24000,0,34863.961,1.452665033,688.390,24000,0,0,,,,,
RUN,HMAC_CHECKPOINT,24000,16,8,100,24000,24000,0,40769.114,1.698713088,588.681,24000,0,240,,,,,
SUMMARY,STANDARD,24000,-1,8,0,,,,17937.834,0.747409750,1337.967,,,,17945.748,730.106,17106.017,19970.799,822.694
SUMMARY,HMAC_ONLY,24000,-1,8,0,,,,35766.099,1.490254140,671.027,,,,36207.586,1355.342,33362.043,38570.060,1766.330
SUMMARY,HMAC_CHECKPOINT,24000,-1,8,100,,,,37242.327,1.551763644,644.456,,,,37347.270,2070.360,32793.167,40769.114,1892.229
SUMMARY,HMAC_STRICT,24000,-1,8,0,,,,77652.137,3.235505706,309.071,,,,77817.769,1423.697,75705.265,80068.431,2373.975
RUN,STANDARD,48000,1,16,0,48000,48000,0,38223.929,0.796331844,1255.758,0,0,0,,,,,
RUN,HMAC_ONLY,48000,1,16,0,48000,48000,0,80298.984,1.672895494,597.766,48000,0,0,,,,,
