record_type,mode,n_ops,repeat,threads,k_value,planned_ops,successful_ops,failed_ops,total_ms,avg_ms_per_success,tps_success,event_rows,log_rows,checkpoint_rows,mean_total_ms,stddev_total_ms,min_total_ms,max_total_ms,iqr_total_ms
RUN,HMAC_ONLY,10000,24,1,0,10000,10000,0,63915.805,6.391580510,156.456,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,25,1,0,10000,10000,0,61503.028,6.150302820,162.594,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,26,1,0,10000,10000,0,64152.477,6.415247730,155.879,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,27,1,0,10000,10000,0,61985.948,6.198594810,161.327,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,28,1,0,10000,10000,0,63613.545,6.361354470,157.199,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,29,1,0,10000,10000,0,61916.824,6.191682430,161.507,10000,0,0,,,,,
RUN,HMAC_ONLY,10000,30,1,0,10000,10000,0,101923.078,10.192307790,98.113,10000,0,0,,,,,
SUMMARY,HMAC_ONLY,10000,-1,1,0,,,,63398.768,6.339876770,157.734,,,,64046.900,7245.132,60735.974,101923.078,2152.902
RUN,HMAC_ONLY,50000,1,1,0,50000,50000,0,291163.174,5.823263474,171.725,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,2,1,0,50000,50000,0,297957.145,5.959142908,167.809,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,3,1,0,50000,50000,0,303254.427,6.065088542,164.878,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,4,1,0,50000,50000,0,313400.362,6.268007238,159.540,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,5,1,0,50000,50000,0,310960.636,6.219212712,160.792,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,6,1,0,50000,50000,0,312602.341,6.252046822,159.948,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,7,1,0,50000,50000,0,314607.560,6.292151196,158.928,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,8,1,0,50000,50000,0,411880.355,8.237607090,121.394,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,9,1,0,50000,50000,0,298459.589,5.969191772,167.527,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,10,1,0,50000,50000,0,298661.652,5.973233040,167.414,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,11,1,0,50000,50000,0,303585.840,6.071716800,164.698,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,12,1,0,50000,50000,0,314692.650,6.293853000,158.885,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,13,1,0,50000,50000,0,315435.230,6.308704598,158.511,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,14,1,0,50000,50000,0,313805.147,6.276102934,159.335,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,15,1,0,50000,50000,0,315313.000,6.306259992,158.573,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,16,1,0,50000,50000,0,315026.831,6.300536614,158.717,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,17,1,0,50000,50000,0,310319.158,6.206383164,161.124,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,18,1,0,50000,50000,0,385994.260,7.719885192,129.536,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,19,1,0,50000,50000,0,291136.087,5.822721736,171.741,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,20,1,0,50000,50000,0,294685.555,5.893711106,169.672,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,21,1,0,50000,50000,0,311535.092,6.230701842,160.496,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,22,1,0,50000,50000,0,323423.593,6.468471852,154.596,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,23,1,0,50000,50000,0,315022.245,6.300444906,158.719,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,24,1,0,50000,50000,0,342508.319,6.850166384,145.982,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,25,1,0,50000,50000,0,338848.019,6.776960384,147.559,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,26,1,0,50000,50000,0,311170.202,6.223404044,160.684,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,27,1,0,50000,50000,0,315682.940,6.313658792,158.387,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,28,1,0,50000,50000,0,312818.484,6.256369672,159.837,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,29,1,0,50000,50000,0,316054.460,6.321089204,158.201,50000,0,0,,,,,
RUN,HMAC_ONLY,50000,30,1,0,50000,50000,0,316210.553,6.324211052,158.122,50000,0,0,,,,,
SUMMARY,HMAC_ONLY,50000,-1,1,0,,,,313602.754,6.272055086,159.437,,,,317207.163,25194.959,291136.087,411880.355,10351.843
RUN,HMAC_ONLY,100000,1,1,0,100000,100000,0,671873.135,6.718731351,148.838,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,2,1,0,100000,100000,0,614004.248,6.140042484,162.865,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,3,1,0,100000,100000,0,632711.544,6.327115436,158.050,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,4,1,0,100000,100000,0,630794.295,6.307942954,158.530,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,5,1,0,100000,100000,0,676894.277,6.768942774,147.734,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,6,1,0,100000,100000,0,632189.745,6.321897453,158.180,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,7,1,0,100000,100000,0,633203.209,6.332032087,157.927,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,8,1,0,100000,100000,0,665814.823,6.658148233,150.192,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,9,1,0,100000,100000,0,631619.872,6.316198720,158.323,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,10,1,0,100000,100000,0,630466.104,6.304661039,158.613,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,11,1,0,100000,100000,0,619738.371,6.197383707,161.358,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,12,1,0,100000,100000,0,620760.891,6.207608911,161.093,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,13,1,0,100000,100000,0,627400.804,6.274008043,159.388,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,14,1,0,100000,100000,0,632957.337,6.329573372,157.989,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,15,1,0,100000,100000,0,634070.861,6.340708608,157.711,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,16,1,0,100000,100000,0,698513.003,6.985130033,143.161,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,17,1,0,100000,100000,0,617553.677,6.175536771,161.929,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,18,1,0,100000,100000,0,623898.123,6.238981229,160.283,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,19,1,0,100000,100000,0,609639.978,6.096399779,164.031,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,20,1,0,100000,100000,0,609284.538,6.092845381,164.127,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,21,1,0,100000,100000,0,616062.259,6.160622591,162.321,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,22,1,0,100000,100000,0,683569.020,6.835690204,146.291,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,23,1,0,100000,100000,0,600726.947,6.007269471,166.465,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,24,1,0,100000,100000,0,624726.213,6.247262130,160.070,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,25,1,0,100000,100000,0,628094.338,6.280943382,159.212,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,26,1,0,100000,100000,0,625032.317,6.250323170,159.992,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,27,1,0,100000,100000,0,623575.483,6.235754829,160.366,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,28,1,0,100000,100000,0,621751.338,6.217513379,160.836,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,29,1,0,100000,100000,0,621093.489,6.210934892,161.006,100000,0,0,,,,,
RUN,HMAC_ONLY,100000,30,1,0,100000,100000,0,624987.822,6.249878216,160.003,100000,0,0,,,,,
SUMMARY,HMAC_ONLY,100000,-1,1,0,,,,626216.561,6.262165607,159.690,,,,632766.935,23066.971,600726.947,698513.003,12051.848
RUN,HMAC_CHECKPOINT,1000,1,1,100,1000,1000,0,4995.511,4.995510500,200.180,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,2,1,100,1000,1000,0,3768.225,3.768224600,265.377,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,3,1,100,1000,1000,0,3722.111,3.722110700,268.665,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,4,1,100,1000,1000,0,3756.877,3.756877300,266.179,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,5,1,100,1000,1000,0,3619.091,3.619091200,276.312,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,6,1,100,1000,1000,0,3612.346,3.612345800,276.828,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,7,1,100,1000,1000,0,3588.800,3.588800000,278.645,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,8,1,100,1000,1000,0,3699.137,3.699136800,270.333,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,9,1,100,1000,1000,0,3605.127,3.605127200,277.383,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,10,1,100,1000,1000,0,3685.542,3.685542200,271.330,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,11,1,100,1000,1000,0,3615.741,3.615741400,276.568,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,12,1,100,1000,1000,0,3638.778,3.638778300,274.818,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,13,1,100,1000,1000,0,3716.388,3.716388400,269.078,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,14,1,100,1000,1000,0,3602.402,3.602402200,277.593,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,15,1,100,1000,1000,0,3664.871,3.664871100,272.861,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,16,1,100,1000,1000,0,3606.105,3.606105100,277.308,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,17,1,100,1000,1000,0,3704.219,3.704218500,269.962,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,18,1,100,1000,1000,0,3658.435,3.658435300,273.341,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,19,1,100,1000,1000,0,3731.957,3.731957300,267.956,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,20,1,100,1000,1000,0,4250.413,4.250413000,235.271,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,21,1,100,1000,1000,0,3613.780,3.613780300,276.719,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,22,1,100,1000,1000,0,3601.960,3.601959800,277.627,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,23,1,100,1000,1000,0,3636.415,3.636414600,274.996,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,24,1,100,1000,1000,0,3608.405,3.608404700,277.131,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,25,1,100,1000,1000,0,3598.557,3.598556600,277.889,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,26,1,100,1000,1000,0,3603.939,3.603939300,277.474,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,27,1,100,1000,1000,0,3600.075,3.600075400,277.772,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,28,1,100,1000,1000,0,3714.572,3.714572200,269.210,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,29,1,100,1000,1000,0,3611.256,3.611255600,276.912,1000,0,10,,,,,
RUN,HMAC_CHECKPOINT,1000,30,1,100,1000,1000,0,3682.253,3.682252500,271.573,1000,0,10,,,,,
SUMMARY,HMAC_CHECKPOINT,1000,-1,1,100,,,,3637.596,3.637596450,274.907,,,,3717.110,270.220,3588.800,4995.511,105.304
RUN,HMAC_CHECKPOINT,5000,1,1,100,5000,5000,0,18777.016,3.755403200,266.283,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,2,1,100,5000,5000,0,17997.686,3.599537180,277.813,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,3,1,100,5000,5000,0,18137.694,3.627538780,275.669,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,4,1,100,5000,5000,0,18318.673,3.663734580,272.946,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,5,1,100,5000,5000,0,19174.720,3.834943920,260.760,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,6,1,100,5000,5000,0,18050.106,3.610021240,277.007,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,7,1,100,5000,5000,0,18138.832,3.627766300,275.652,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,8,1,100,5000,5000,0,18089.929,3.617985880,276.397,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,9,1,100,5000,5000,0,19602.082,3.920416360,255.075,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,10,1,100,5000,5000,0,18059.050,3.611809900,276.869,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,11,1,100,5000,5000,0,18034.919,3.606983880,277.240,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,12,1,100,5000,5000,0,18270.277,3.654055320,273.669,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,13,1,100,5000,5000,0,18047.611,3.609522160,277.045,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,14,1,100,5000,5000,0,19171.248,3.834249620,260.807,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,15,1,100,5000,5000,0,18050.739,3.610147860,276.997,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,16,1,100,5000,5000,0,18081.230,3.616245980,276.530,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,17,1,100,5000,5000,0,18173.591,3.634718260,275.124,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,18,1,100,5000,5000,0,20001.036,4.000207140,249.987,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,19,1,100,5000,5000,0,18123.824,3.624764800,275.880,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,20,1,100,5000,5000,0,18187.242,3.637448420,274.918,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,21,1,100,5000,5000,0,18214.973,3.642994640,274.499,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,22,1,100,5000,5000,0,18788.245,3.757648920,266.124,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,23,1,100,5000,5000,0,18643.431,3.728686260,268.191,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,24,1,100,5000,5000,0,18103.352,3.620670460,276.192,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,25,1,100,5000,5000,0,18321.989,3.664397740,272.896,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,26,1,100,5000,5000,0,18297.696,3.659539280,273.258,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,27,1,100,5000,5000,0,19079.343,3.815868580,262.064,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,28,1,100,5000,5000,0,18040.199,3.608039840,277.159,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,29,1,100,5000,5000,0,18281.789,3.656357840,273.496,5000,0,50,,,,,
RUN,HMAC_CHECKPOINT,5000,30,1,100,5000,5000,0,18065.099,3.613019860,276.777,5000,0,50,,,,,
SUMMARY,HMAC_CHECKPOINT,5000,-1,1,100,,,,18180.417,3.636083340,275.021,,,,18410.787,515.914,17997.686,20001.036,493.939
RUN,HMAC_CHECKPOINT,10000,1,1,100,10000,10000,0,36118.125,3.611812500,276.869,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,2,1,100,10000,10000,0,36152.180,3.615217970,276.608,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,3,1,100,10000,10000,0,36911.428,3.691142800,270.919,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,4,1,100,10000,10000,0,50251.775,5.025177480,198.998,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,5,1,100,10000,10000,0,56152.511,5.615251100,178.086,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,6,1,100,10000,10000,0,58662.075,5.866207510,170.468,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,7,1,100,10000,10000,0,53810.800,5.381079960,185.836,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,8,1,100,10000,10000,0,39012.022,3.901202230,256.331,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,9,1,100,10000,10000,0,36013.424,3.601342350,277.674,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,10,1,100,10000,10000,0,36391.930,3.639193020,274.786,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,11,1,100,10000,10000,0,36208.557,3.620855730,276.178,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,12,1,100,10000,10000,0,36525.717,3.652571700,273.780,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,13,1,100,10000,10000,0,36209.754,3.620975410,276.169,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,14,1,100,10000,10000,0,36181.714,3.618171410,276.383,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,15,1,100,10000,10000,0,36791.297,3.679129670,271.803,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,16,1,100,10000,10000,0,36252.071,3.625207110,275.846,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,17,1,100,10000,10000,0,35968.153,3.596815320,278.024,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,18,1,100,10000,10000,0,35846.904,3.584690430,278.964,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,19,1,100,10000,10000,0,36025.049,3.602504930,277.585,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,20,1,100,10000,10000,0,36108.920,3.610892040,276.940,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,21,1,100,10000,10000,0,35952.110,3.595210950,278.148,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,22,1,100,10000,10000,0,36082.216,3.608221560,277.145,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,23,1,100,10000,10000,0,36142.881,3.614288080,276.680,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,24,1,100,10000,10000,0,36120.681,3.612068070,276.850,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,25,1,100,10000,10000,0,35766.352,3.576635220,279.592,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,26,1,100,10000,10000,0,35859.956,3.585995640,278.863,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,27,1,100,10000,10000,0,36006.402,3.600640160,277.728,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,28,1,100,10000,10000,0,36098.089,3.609808940,277.023,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,29,1,100,10000,10000,0,36139.365,3.613936510,276.707,10000,0,100,,,,,
RUN,HMAC_CHECKPOINT,10000,30,1,100,10000,10000,0,36006.213,3.600621340,277.730,10000,0,100,,,,,
SUMMARY,HMAC_CHECKPOINT,10000,-1,1,100,,,,36141.123,3.614112295,276.693,,,,38725.622,6508.682,35766.352,58662.075,475.940
RUN,HMAC_CHECKPOINT,50000,1,1,100,50000,50000,0,180109.568,3.602191350,277.609,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,2,1,100,50000,50000,0,180322.874,3.606457484,277.280,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,3,1,100,50000,50000,0,180119.781,3.602395616,277.593,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,4,1,100,50000,50000,0,182196.191,3.643923816,274.429,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,5,1,100,50000,50000,0,184898.994,3.697979886,270.418,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,6,1,100,50000,50000,0,184707.090,3.694141802,270.699,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,7,1,100,50000,50000,0,186183.748,3.723674962,268.552,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,8,1,100,50000,50000,0,184549.293,3.690985860,270.930,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,9,1,100,50000,50000,0,184376.132,3.687522630,271.185,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,10,1,100,50000,50000,0,184387.519,3.687750378,271.168,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,11,1,100,50000,50000,0,187081.406,3.741628114,267.263,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,12,1,100,50000,50000,0,185288.265,3.705765300,269.850,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,13,1,100,50000,50000,0,184442.065,3.688841298,271.088,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,14,1,100,50000,50000,0,185152.265,3.703045308,270.048,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,15,1,100,50000,50000,0,184953.340,3.699066804,270.338,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,16,1,100,50000,50000,0,185442.077,3.708841536,269.626,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,17,1,100,50000,50000,0,187819.945,3.756398890,266.212,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,18,1,100,50000,50000,0,186438.750,3.728775006,268.185,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,19,1,100,50000,50000,0,184636.012,3.692720244,270.803,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,20,1,100,50000,50000,0,184400.300,3.688006002,271.149,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,21,1,100,50000,50000,0,186378.071,3.727561412,268.272,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,22,1,100,50000,50000,0,184620.391,3.692407818,270.826,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,23,1,100,50000,50000,0,187172.058,3.743441154,267.134,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,24,1,100,50000,50000,0,184247.942,3.684958836,271.373,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,25,1,100,50000,50000,0,187276.583,3.745531662,266.985,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,26,1,100,50000,50000,0,185298.958,3.705979152,269.834,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,27,1,100,50000,50000,0,185005.737,3.700114742,270.262,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,28,1,100,50000,50000,0,185922.146,3.718442918,268.930,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,29,1,100,50000,50000,0,184806.411,3.696128210,270.553,50000,0,500,,,,,
RUN,HMAC_CHECKPOINT,50000,30,1,100,50000,50000,0,186410.922,3.728218432,268.225,50000,0,500,,,,,
SUMMARY,HMAC_CHECKPOINT,50000,-1,1,100,,,,184926.167,3.698523345,270.378,,,,184821.494,1946.859,180109.568,187819.945,1707.606
RUN,HMAC_CHECKPOINT,100000,1,1,100,100000,100000,0,363941.207,3.639412073,274.770,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,2,1,100,100000,100000,0,368341.545,3.683415454,271.487,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,3,1,100,100000,100000,0,465022.550,4.650225495,215.043,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,4,1,100,100000,100000,0,361295.706,3.612957055,276.782,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,5,1,100,100000,100000,0,361406.377,3.614063765,276.697,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,6,1,100,100000,100000,0,362780.359,3.627803586,275.649,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,7,1,100,100000,100000,0,370074.848,3.700748481,270.216,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,8,1,100,100000,100000,0,374143.486,3.741434857,267.277,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,9,1,100,100000,100000,0,376008.325,3.760083253,265.952,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,10,1,100,100000,100000,0,376127.192,3.761271915,265.868,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,11,1,100,100000,100000,0,369813.477,3.698134767,270.407,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,12,1,100,100000,100000,0,371759.564,3.717595635,268.991,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,13,1,100,100000,100000,0,374126.071,3.741260706,267.290,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,14,1,100,100000,100000,0,373399.514,3.733995144,267.810,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,15,1,100,100000,100000,0,374765.303,3.747653030,266.834,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,16,1,100,100000,100000,0,372643.977,3.726439770,268.353,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,17,1,100,100000,100000,0,370030.575,3.700305752,270.248,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,18,1,100,100000,100000,0,371096.599,3.710965986,269.472,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,19,1,100,100000,100000,0,368668.675,3.686686752,271.246,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,20,1,100,100000,100000,0,370426.823,3.704268227,269.959,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,21,1,100,100000,100000,0,373420.651,3.734206508,267.795,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,22,1,100,100000,100000,0,467139.716,4.671397156,214.069,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,23,1,100,100000,100000,0,362449.276,3.624492759,275.901,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,24,1,100,100000,100000,0,363163.849,3.631638491,275.358,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,25,1,100,100000,100000,0,363838.756,3.638387561,274.847,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,26,1,100,100000,100000,0,364672.600,3.646725995,274.219,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,27,1,100,100000,100000,0,363080.612,3.630806115,275.421,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,28,1,100,100000,100000,0,366080.493,3.660804925,273.164,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,29,1,100,100000,100000,0,369991.908,3.699919075,270.276,100000,0,1000,,,,,
RUN,HMAC_CHECKPOINT,100000,30,1,100,100000,100000,0,370438.428,3.704384280,269.950,100000,0,1000,,,,,
SUMMARY,HMAC_CHECKPOINT,100000,-1,1,100,,,,370052.712,3.700527117,270.232,,,,375338.282,25087.637,361295.706,467139.716,9291.311
RUN,HMAC_STRICT,1000,1,1,0,1000,1000,0,7464.074,7.464073900,133.975,0,1000,0,,,,,
